Date,Temp
18/12/2017,12.8
19/12/2017,12.7
20/12/2017,11.2
21/12/2017,11.4
22/12/2017,11.2
23/12/2017,12.1
24/12/2017,12.7
25/12/2017,16.2
26/12/2017,14.2
27/12/2017,14.3
28/12/2017,13.3
29/12/2017,16.7
30/12/2017,15.3
31/12/2017,14.3
01/01/2018,13.5
02/01/2018,15.0
03/01/2018,13.6
04/01/2018,15.2
05/01/2018,17.0
06/01/2018,18.7
07/01/2018,16.5
08/01/2018,17.4
09/01/2018,18.3
10/01/2018,18.3
11/01/2018,22.4
12/01/2018,21.4
13/01/2018,20.9
14/01/2018,17.6
15/01/2018,15.5
16/01/2018,16.6
17/01/2018,16.2
18/01/2018,15.6
19/01/2018,14.5
20/01/2018,14.0
21/01/2018,15.6
22/01/2018,12.3
23/01/2018,11.6
24/01/2018,12.6
25/01/2018,14.9
26/01/2018,17.3
27/01/2018,21.4
28/01/2018,23.4
29/01/2018,14.4
30/01/2018,14.1
31/01/2018,15.0
01/02/2018,14.5
02/02/2018,15.1
03/02/2018,13.9
04/02/2018,13.4
05/02/2018,9.2
06/02/2018,12.5
07/02/2018,15.1
08/02/2018,12.1
09/02/2018,14.5
10/02/2018,16.3
11/02/2018,16.5
12/02/2018,14.9
13/02/2018,13.2
14/02/2018,11.8
15/02/2018,13.6
16/02/2018,16.2
17/02/2018,14.1
18/02/2018,13.5
19/02/2018,15.0
20/02/2018,14.8
21/02/2018,16.2
22/02/2018,16.2
23/02/2018,13.3
24/02/2018,15.3
25/02/2018,18.4
26/02/2018,16.2
27/02/2018,16.3
28/02/2018,12.4
01/03/2018,15.6
02/03/2018,14.9
03/03/2018,14.8
04/03/2018,12.7
05/03/2018,14.2
06/03/2018,16.8
07/03/2018,16.7
08/03/2018,16.2
09/03/2018,14.5
10/03/2018,10.0
11/03/2018,12.6
12/03/2018,11.9
13/03/2018,11.8
14/03/2018,13.4
15/03/2018,14.5
16/03/2018,15.7
17/03/2018,15.3
18/03/2018,13.9
19/03/2018,13.7
20/03/2018,15.1
21/03/2018,15.6
22/03/2018,14.4
23/03/2018,13.9
24/03/2018,16.2
25/03/2018,16.7
26/03/2018,15.5
27/03/2018,16.4
28/03/2018,17.5
29/03/2018,18.2
30/03/2018,16.1
31/03/2018,16.5
01/04/2018,14.6
02/04/2018,16.4
03/04/2018,13.6
04/04/2018,15.9
05/04/2018,11.9
06/04/2018,14.7
07/04/2018,9.4
08/04/2018,6.6
09/04/2018,7.9
10/04/2018,11.0
11/04/2018,15.7
12/04/2018,15.2
13/04/2018,15.9
14/04/2018,10.6
15/04/2018,8.3
16/04/2018,8.6
17/04/2018,12.7
18/04/2018,10.5
19/04/2018,12.0
20/04/2018,11.1
21/04/2018,13.0
22/04/2018,12.4
23/04/2018,13.3
24/04/2018,15.9
25/04/2018,12.0
26/04/2018,13.7
27/04/2018,17.6
28/04/2018,14.3
29/04/2018,13.7
30/04/2018,15.2
01/05/2018,14.5
02/05/2018,14.9
03/05/2018,15.5
04/05/2018,16.4
05/05/2018,14.5
06/05/2018,12.6
07/05/2018,13.6
08/05/2018,11.2
09/05/2018,11.0
10/05/2018,12.0
11/05/2018,6.8
12/05/2018,10.6
13/05/2018,13.1
14/05/2018,13.5
15/05/2018,11.7
16/05/2018,13.2
17/05/2018,12.0
18/05/2018,10.4
19/05/2018,10.0
20/05/2018,8.2
21/05/2018,9.4
22/05/2018,10.3
23/05/2018,8.1
24/05/2018,8.7
25/05/2018,12.6
26/05/2018,10.9
27/05/2018,8.7
28/05/2018,9.3
29/05/2018,6.3
30/05/2018,7.8
31/05/2018,10.0
01/06/2018,11.0
02/06/2018,11.1
03/06/2018,12.6
04/06/2018,10.2
05/06/2018,11.1
06/06/2018,8.7
07/06/2018,9.5
08/06/2018,9.7
09/06/2018,8.2
10/06/2018,5.0
11/06/2018,6.5
12/06/2018,12.1
13/06/2018,8.9
14/06/2018,6.1
15/06/2018,2.8
16/06/2018,3.7
17/06/2018,6.8
18/06/2018,6.6
19/06/2018,7.0
20/06/2018,7.3
21/06/2018,7.9
22/06/2018,10.6
23/06/2018,8.1
24/06/2018,6.7
25/06/2018,8.0
26/06/2018,10.0
27/06/2018,6.7
28/06/2018,9.4
29/06/2018,9.3
30/06/2018,6.0
01/07/2018,5.8
02/07/2018,4.9
03/07/2018,5.0
04/07/2018,8.4
05/07/2018,12.3
06/07/2018,13.0
07/07/2018,11.4
08/07/2018,6.8
09/07/2018,7.6
10/07/2018,12.4
11/07/2018,7.1
12/07/2018,7.5
13/07/2018,10.0
14/07/2018,5.3
15/07/2018,6.3
16/07/2018,8.0
17/07/2018,8.3
18/07/2018,9.3
19/07/2018,9.5
20/07/2018,5.6
21/07/2018,7.0
22/07/2018,8.5
23/07/2018,8.5
24/07/2018,8.2
25/07/2018,8.5
26/07/2018,9.6
27/07/2018,9.7
28/07/2018,7.1
29/07/2018,8.4
30/07/2018,9.2
31/07/2018,9.8
01/08/2018,8.1
02/08/2018,9.4
03/08/2018,10.0
04/08/2018,5.1
05/08/2018,6.7
06/08/2018,6.9
07/08/2018,6.8
08/08/2018,8.6
09/08/2018,9.1
10/08/2018,3.9
11/08/2018,4.8
12/08/2018,8.4
13/08/2018,11.6
14/08/2018,12.1
15/08/2018,12.4
16/08/2018,10.0
17/08/2018,10.1
18/08/2018,9.7
19/08/2018,11.7
20/08/2018,7.9
21/08/2018,8.6
22/08/2018,7.7
23/08/2018,5.8
24/08/2018,8.7
25/08/2018,10.6
26/08/2018,6.7
27/08/2018,8.8
28/08/2018,9.7
29/08/2018,9.0
30/08/2018,11.8
31/08/2018,15.2
01/09/2018,10.0
02/09/2018,10.5
03/09/2018,5.5
04/09/2018,9.4
05/09/2018,8.8
06/09/2018,5.3
07/09/2018,13.0
08/09/2018,15.2
09/09/2018,13.2
10/09/2018,11.5
11/09/2018,6.8
12/09/2018,4.7
13/09/2018,5.2
14/09/2018,6.8
15/09/2018,10.7
16/09/2018,10.1
17/09/2018,10.0
18/09/2018,9.8
19/09/2018,5.5
20/09/2018,13.5
21/09/2018,16.6
22/09/2018,8.4
23/09/2018,8.2
24/09/2018,11.1
25/09/2018,10.8
26/09/2018,8.8
27/09/2018,10.8
28/09/2018,8.7
29/09/2018,12.4
30/09/2018,9.0
01/10/2018,13.5
02/10/2018,14.7
03/10/2018,10.9
04/10/2018,8.5
05/10/2018,6.0
06/10/2018,12.7
07/10/2018,11.1
08/10/2018,8.7
09/10/2018,12.3
10/10/2018,13.3
11/10/2018,5.6
12/10/2018,13.7
13/10/2018,8.5
14/10/2018,11.2
15/10/2018,8.7
16/10/2018,11.7
17/10/2018,12.5
18/10/2018,8.2
19/10/2018,15.6
20/10/2018,10.3
21/10/2018,11.4
22/10/2018,9.7
23/10/2018,6.3
24/10/2018,14.3
25/10/2018,11.3
26/10/2018,7.3
27/10/2018,12.8
28/10/2018,11.9
29/10/2018,14.3
30/10/2018,11.6
31/10/2018,13.2
01/11/2018,15.5
02/11/2018,14.1
03/11/2018,9.5
04/11/2018,7.2
05/11/2018,11.8
06/11/2018,16.8
07/11/2018,12.5
08/11/2018,9.4
09/11/2018,11.9
10/11/2018,10.3
11/11/2018,16.9
12/11/2018,17.5
13/11/2018,7.5
14/11/2018,8.6
15/11/2018,11.1
16/11/2018,11.5
17/11/2018,10.7
18/11/2018,15.7
19/11/2018,12.8
20/11/2018,13.0
21/11/2018,12.9
22/11/2018,14.3
23/11/2018,13.7
24/11/2018,12.1
25/11/2018,11.9
26/11/2018,11.8
27/11/2018,11.4
28/11/2018,10.3
29/11/2018,11.7
30/11/2018,12.0
01/12/2018,17.4
02/12/2018,16.8
03/12/2018,16.2
04/12/2018,13.0
05/12/2018,12.5
06/12/2018,12.4
07/12/2018,16.1
08/12/2018,20.2
09/12/2018,14.3
10/12/2018,11.0
11/12/2018,14.4
12/12/2018,15.7
13/12/2018,19.7
14/12/2018,20.7
15/12/2018,23.9
16/12/2018,16.6
17/12/2018,17.5
18/12/2018,14.9
19/12/2018,13.6
20/12/2018,11.9
21/12/2018,15.2
22/12/2018,17.3
23/12/2018,19.8
24/12/2018,15.8
25/12/2018,9.5
26/12/2018,12.9
27/12/2018,12.9
28/12/2018,14.8
29/12/2018,14.1
30/12/2018,14.3
31/12/2018,17.4
01/01/2019,18.5
02/01/2019,16.8
03/01/2019,11.5
04/01/2019,9.5
05/01/2019,12.2
06/01/2019,15.7
07/01/2019,16.3
08/01/2019,13.6
09/01/2019,12.6
10/01/2019,13.8
11/01/2019,12.1
12/01/2019,13.4
13/01/2019,17.3
14/01/2019,19.4
15/01/2019,16.6
16/01/2019,13.9
17/01/2019,13.1
18/01/2019,16.0
19/01/2019,14.5
20/01/2019,15.0
21/01/2019,12.6
22/01/2019,12.5
23/01/2019,15.2
24/01/2019,16.2
25/01/2019,16.5
26/01/2019,20.1
27/01/2019,20.6
28/01/2019,16.9
29/01/2019,16.5
30/01/2019,16.1
31/01/2019,14.4
01/02/2019,16.3
02/02/2019,15.7
03/02/2019,14.2
04/02/2019,13.2
05/02/2019,16.8
06/02/2019,18.5
07/02/2019,16.7
08/02/2019,15.3
09/02/2019,15.9
10/02/2019,15.2
11/02/2019,17.5
12/02/2019,18.3
13/02/2019,19.4
14/02/2019,19.4
15/02/2019,19.5
16/02/2019,20.5
17/02/2019,15.7
18/02/2019,15.0
19/02/2019,16.1
20/02/2019,14.3
21/02/2019,13.0
22/02/2019,16.2
23/02/2019,17.7
24/02/2019,13.2
25/02/2019,15.8
26/02/2019,18.5
27/02/2019,20.4
28/02/2019,22.0
01/03/2019,19.7
02/03/2019,19.6
03/03/2019,20.3
04/03/2019,18.3
05/03/2019,18.9
06/03/2019,20.3
07/03/2019,21.4
08/03/2019,18.3
09/03/2019,17.8
10/03/2019,17.7
11/03/2019,12.8
12/03/2019,15.1
13/03/2019,15.0
14/03/2019,14.8
15/03/2019,12.0
16/03/2019,12.5
17/03/2019,15.0
18/03/2019,17.1
19/03/2019,17.3
20/03/2019,16.9
21/03/2019,16.5
22/03/2019,13.6
23/03/2019,13.2
24/03/2019,9.4
25/03/2019,9.5
26/03/2019,11.8
27/03/2019,10.4
28/03/2019,9.7
29/03/2019,12.6
30/03/2019,13.3
31/03/2019,15.1
01/04/2019,14.2
02/04/2019,14.2
03/04/2019,19.2
04/04/2019,12.6
05/04/2019,14.2
06/04/2019,11.9
07/04/2019,13.9
08/04/2019,13.5
09/04/2019,15.3
10/04/2019,13.9
11/04/2019,14.0
12/04/2019,12.9
13/04/2019,8.5
14/04/2019,11.4
15/04/2019,10.9
16/04/2019,12.0
17/04/2019,8.6
18/04/2019,9.0
19/04/2019,9.6
20/04/2019,10.2
21/04/2019,9.8
22/04/2019,8.3
23/04/2019,11.0
24/04/2019,11.9
25/04/2019,14.0
26/04/2019,15.8
27/04/2019,14.5
28/04/2019,13.2
29/04/2019,14.2
30/04/2019,14.6
01/05/2019,11.8
02/05/2019,14.4
03/05/2019,10.4
04/05/2019,10.3
05/05/2019,10.8
06/05/2019,10.5
07/05/2019,9.5
08/05/2019,12.5
09/05/2019,13.7
10/05/2019,12.7
11/05/2019,11.9
12/05/2019,11.4
13/05/2019,9.7
14/05/2019,8.3
15/05/2019,8.1
16/05/2019,11.7
17/05/2019,11.6
18/05/2019,7.4
19/05/2019,5.2
20/05/2019,11.0
21/05/2019,9.5
22/05/2019,9.2
23/05/2019,10.7
24/05/2019,9.0
25/05/2019,10.2
26/05/2019,10.3
27/05/2019,12.1
28/05/2019,13.2
29/05/2019,6.6
30/05/2019,2.3
31/05/2019,1.4
01/06/2019,2.1
02/06/2019,6.6
03/06/2019,8.9
04/06/2019,7.8
05/06/2019,9.0
06/06/2019,10.3
07/06/2019,7.9
08/06/2019,7.2
09/06/2019,8.6
10/06/2019,8.8
11/06/2019,6.2
12/06/2019,9.5
13/06/2019,10.2
14/06/2019,9.7
15/06/2019,11.2
16/06/2019,10.2
17/06/2019,10.1
18/06/2019,8.1
19/06/2019,6.6
20/06/2019,5.0
21/06/2019,4.7
22/06/2019,5.3
23/06/2019,4.5
24/06/2019,2.3
25/06/2019,1.4
26/06/2019,0.5
27/06/2019,2.4
28/06/2019,8.0
29/06/2019,6.0
30/06/2019,7.1
01/07/2019,9.7
02/07/2019,6.9
03/07/2019,5.3
04/07/2019,7.0
05/07/2019,6.2
06/07/2019,7.0
07/07/2019,9.7
08/07/2019,8.0
09/07/2019,8.5
10/07/2019,7.1
11/07/2019,7.5
12/07/2019,3.3
13/07/2019,1.8
14/07/2019,2.6
15/07/2019,5.3
16/07/2019,5.8
17/07/2019,5.8
18/07/2019,7.2
19/07/2019,5.3
20/07/2019,1.6
21/07/2019,3.1
22/07/2019,5.3
23/07/2019,7.7
24/07/2019,4.2
25/07/2019,5.5
26/07/2019,9.0
27/07/2019,11.2
28/07/2019,8.0
29/07/2019,7.6
30/07/2019,3.7
31/07/2019,7.5
01/08/2019,8.1
02/08/2019,8.4
03/08/2019,7.1
04/08/2019,7.6
05/08/2019,7.6
06/08/2019,5.6
07/08/2019,7.0
08/08/2019,10.5
09/08/2019,7.3
